Name,Protopine,Testosterone,Glycycoumarin,Spermine,Guanosine,Hirsutrin,Isorhamnetin,Vitamin A,Licuroside,Myoinositol,Lycopene,Pregnenolone,Octadecanoic acid,Quinic acid,Naringin,Methyl rosmarinate,Malic acid,Loganin,Uracil,Quercetin,Kaempferol 3-glucuronide,Isoferulic acid,Tanshinone II,Acetylursolic acid,Riboflavin,Apigenin,Myricetin,alpha-Tocopherol,Sigmoidin B,Glycyrrhetinic acid,Ellagic acid,Coumarin,Sanguinarine,Ferruginol,Oleic acid,Glisoflavone,Liquiritin,(+)-S-Carvone,(-)-Jasmonic acid,Glycyrol,Tetrahydroalstonine,Isoschaftoside,Chelerythrine,Citric acid,Chrysoeriol,Isobavachalcone,3-O-Caffeoylquinic acid,Berberine,Trigonelline,Rutin,7-Hydroxycoumarin,Isoliquiritigenin,1 3 7-Trihydroxyxanthone,Echinatin,Oestrone,Peucedanin,Folic acid,alpha-Terpinene,Linoleic acid,N6-(delta2-Isopentenyl)adenine,Vindoline,Oleanolic acid,6-Hydroxymellein,Betulinic acid,3' 4' 7-Trihydroxyflavone,Liquiritigenin,Punicalin,Isolicoflavonol,Gallic acid,Sucrose,Caffeic acid,Benzoic acid,Spermidine,(R)-linalool,Tryptamine,Isoliquiritin,Semilicoisoflavone B,Naringenin,p-Coumaric acid,Tanshinone I,Sweroside,3 4-Dihydroxybenzoic acid,delta-Tocopherol,Adenosine,(6S 9R)-Roseoside,beta-D-Glucosamine,Methyl 3 4 5-trihydroxybenzoate,Acetovanillone,6 8-Diprenylgenistein,Myristicin,Glycyrrhizic acid,Fumaric acid,Succinic acid,Miltirone,Gancaonin U,4-Terpineol,Oxalic acid,Thiamine,Dihydrotanshinone I,Labiatenic acid,Fisetin,Scopoletin,Isorhamnetin 3-O-beta-D-glucopyranoside,Serotonin,beta-Carotene,Phaseollidin,Cryptotanshinone,Mitraphylline,Ajmalicine,3' 5'-cyclic AMP,Glycyrrhisoflavone,Cholesterol,alpha-Pinene,Gibberellin A3,Vincristine,9-Ribosyl-trans-zeatin,Vanillic acid,Isoprene,Vincamine,Salicylic acid,Vanillin,Formononetin,beta-Monoolein,Indole-3-acetic acid,trans-Zeatin,2'-Hydroxygenistein,Kaempferol,Coumestrol,L-Phenylalanine,Isoglycyrol,Loganic acid,Palmitic acid
Lycopene,0.064935066,0.333333343,0.138888896,0.15384616,0.06666667,0.093457945,0.102272727,0.639999986,0.105882354,0.200000003,1,0.361111104,0.185185179,0.125,0.072289154,0.097222224,0.114285715,0.149253726,0.104166664,0.103448279,0.090909094,0.094339624,0.116883114,0.288888901,0.060344826,0.119999997,0.103448279,0.101694912,0.150684938,0.309523821,0.043478262,0.101694912,0.016129032,0.122448981,0.370370358,0.16438356,0.072289154,0.649999976,0.303030312,0.132653058,0.094017096,0.114942528,0.016129032,0.125,0.113924049,0.181818187,0.094594598,0.043478262,0.03508772,0.093457945,0.100000001,0.145454541,0.142857149,0.135593221,0.115384616,0.090909094,0.073770493,0.75,0.357142866,0.13636364,0.090909094,0.351351351,0.072463766,0.270270258,0.115384616,0.086956523,0.068965517,0.130952388,0.04255319,0.119047619,0.104166664,0.052631579,0.15384616,0.428571433,0.057692308,0.112499997,0.129411772,0.086956523,0.111111112,0.106666669,0.149253726,0.043478262,0.105263159,0.071428575,0.216666669,0.100000001,0.03846154,0.059999999,0.171428576,0.119999997,0.206349209,0.178571433,0.148148149,0.209677413,0.211538464,0.481481493,0.074074075,0.046728972,0.15476191,0.097222224,0.103448279,0.09375,0.09259259,0.05172414,0.761904776,0.149253726,0.156626508,0.108910888,0.094017096,0.061946902,0.16438356,0.448275864,0.590909064,0.222222224,0.075862072,0.089285716,0.039215688,0.5625,0.053030305,0.041666668,0.09259259,0.142857149,0.256410271,0.050847456,0.125,0.140845075,0.107142858,0.053763442,0.119999997,0.085714288,0.15384616,0.185185179
Pregnenolone,0.164705887,0.864864886,0.222222224,0.119047619,0.110344827,0.185840711,0.175257728,0.567567587,0.233333334,0.342857152,0.361111104,1,0.361111104,0.441860467,0.204545453,0.246753246,0.333333343,0.362318844,0.147540987,0.177083328,0.201754391,0.190476194,0.211764708,0.666666687,0.147540987,0.188235298,0.177083328,0.223880604,0.294871807,0.800000012,0.098765433,0.188405797,0.06666667,0.241379306,0.5,0.243902445,0.204545453,0.515151501,0.666666687,0.163636357,0.228813559,0.212765962,0.06666667,0.409090906,0.179775283,0.24242425,0.306666672,0.076190479,0.134328365,0.185840711,0.18571429,0.212121218,0.227848098,0.200000003,0.388888896,0.153061226,0.129770994,0.444444448,0.486486495,0.108433738,0.268518507,0.810810804,0.166666672,0.729729712,0.181818187,0.243243247,0.145833328,0.204301074,0.137931034,0.207547173,0.206896558,0.163265303,0.119047619,0.583333313,0.074626863,0.218390808,0.25555557,0.243243247,0.218181819,0.162790701,0.342857152,0.140350878,0.230769232,0.119266056,0.5,0.180327863,0.126984134,0.147540987,0.25316456,0.140625,0.524590135,0.282051295,0.333333343,0.373134315,0.212121218,0.628571451,0.179487184,0.084033616,0.310344815,0.246753246,0.177083328,0.175675675,0.184210524,0.098591551,0.5,0.25333333,0.329411775,0.289999992,0.228813559,0.104838707,0.243902445,0.787878811,0.529411793,0.566037714,0.201388896,0.13934426,0.129032254,0.200000003,0.14705883,0.135593221,0.1875,0.227848098,0.404255331,0.161764711,0.152941182,0.224999994,0.182795703,0.095238097,0.237288132,0.169642851,0.373134315,0.361111104
Octadecanoic acid,0.154929578,0.333333343,0.188405797,0.15384616,0.082706764,0.125,0.114942528,0.24242425,0.146341458,0.428571433,0.185185179,0.361111104,1,0.551724136,0.202702701,0.234375,0.625,0.262295067,0.127659574,0.116279073,0.15384616,0.208333328,0.146666661,0.380952388,0.108108111,0.135135129,0.116279073,0.181818187,0.200000003,0.410256416,0.142857149,0.203703701,0.050000001,0.170212761,0.761904776,0.13333334,0.202702701,0.178571433,0.592592597,0.121212125,0.142857149,0.141176477,0.050000001,0.551724136,0.128205135,0.140350878,0.246153846,0.06666667,0.180000007,0.125,0.200000003,0.145454541,0.142857149,0.155172408,0.260869563,0.142857149,0.139130428,0.166666672,0.727272749,0.056338027,0.15384616,0.470588237,0.174603179,0.516129017,0.129870132,0.229508191,0.177215189,0.117647059,0.224999994,0.270270258,0.232558146,0.290322572,0.15384616,0.290322572,0.057692308,0.155844152,0.129411772,0.229508191,0.25,0.1369863,0.262295067,0.230769232,0.188679248,0.09375,0.237288132,0.222222224,0.200000003,0.152173907,0.138888896,0.119999997,0.266666681,0.434782594,0.9375,0.171875,0.125,0.290322572,0.449999988,0.07692308,0.15476191,0.234375,0.116279073,0.186440676,0.123809524,0.089285716,0.15625,0.132352948,0.156626508,0.166666672,0.142857149,0.081081077,0.13333334,0.272727281,0.166666672,0.319999993,0.114285715,0.079646021,0.204545453,0.190476194,0.130081296,0.219512194,0.180000007,0.142857149,0.484848499,0.239999995,0.094594598,0.140845075,0.120481931,0.113636367,0.365853667,0.140000001,0.271186441,1
Quinic acid,0.144578308,0.413043469,0.158536583,0.102564104,0.105633803,0.181818187,0.134020612,0.227272734,0.229885057,0.482758611,0.125,0.441860467,0.551724136,1,0.228915662,0.295774639,0.733333349,0.363636374,0.118644066,0.135416672,0.220183492,0.183333337,0.151162788,0.479166657,0.13333334,0.114942528,0.135416672,0.238095239,0.212500006,0.51111114,0.13333334,0.164179102,0.070422538,0.19298245,0.470588237,0.139534891,0.228915662,0.179487184,0.513513505,0.117117114,0.205128208,0.170212761,0.070422538,0.933333337,0.122222222,0.114285715,0.446153849,0.07920792,0.161290318,0.181818187,0.161764711,0.117647059,0.134146348,0.126760557,0.290909082,0.135416672,0.133858263,0.170731708,0.45714286,0.060240965,0.278846145,0.574999988,0.175675675,0.621621609,0.123595506,0.222222224,0.218390808,0.125,0.192307696,0.304347813,0.200000003,0.204545453,0.102564104,0.358974367,0.079365082,0.186046511,0.172043011,0.222222224,0.188679248,0.116279073,0.363636374,0.196078435,0.245901644,0.123809524,0.34375,0.259259254,0.175438598,0.137931034,0.130952388,0.112903222,0.459016383,0.277777791,0.517241359,0.173333332,0.117647059,0.394736856,0.354838699,0.086956523,0.182795703,0.295774639,0.135416672,0.169014081,0.180180177,0.104477614,0.162790701,0.200000003,0.184782609,0.225490198,0.205128208,0.117647059,0.139534891,0.341463417,0.170731708,0.462962955,0.20714286,0.106557377,0.178571433,0.117647059,0.196850389,0.166666672,0.161290318,0.134146348,0.441860467,0.229508191,0.093023255,0.132530123,0.127659574,0.109999999,0.277777791,0.186915889,0.375,0.551724136
Naringin,0.494623661,0.197802201,0.447916657,0.060975611,0.22560975,0.626168251,0.466666669,0.101123594,0.715909064,0.175675675,0.072289154,0.204545453,0.202702701,0.228915662,1,0.431578934,0.246753246,0.326732665,0.089108914,0.471153855,0.65420562,0.306818187,0.288288295,0.25,0.224489793,0.532608688,0.471153855,0.544303775,0.719512224,0.217391297,0.433333337,0.386363626,0.237113401,0.365853667,0.205128208,0.448979586,1,0.071428575,0.219512194,0.411764711,0.284722209,0.638297856,0.237113401,0.243902445,0.510416687,0.435294122,0.393939406,0.275000006,0.260869563,0.626168251,0.397727281,0.445783138,0.473118275,0.493975908,0.369047612,0.342105269,0.245033115,0.069767445,0.202531651,0.118644066,0.393700778,0.202247187,0.541176498,0.195402294,0.515789449,0.808219194,0.648351669,0.475728154,0.376623362,0.368421048,0.264367819,0.310810804,0.060975611,0.141176477,0.217391297,0.759036124,0.471153855,0.808219194,0.273809522,0.296296299,0.326732665,0.363636374,0.558441579,0.246153846,0.368421048,0.333333343,0.405063301,0.428571433,0.463157892,0.395061731,0.385416657,0.111111112,0.189189196,0.306930691,0.333333343,0.141176477,0.102564104,0.141891897,0.387387395,0.431578934,0.471153855,0.380434781,0.620370388,0.282608688,0.06818182,0.576470613,0.378378391,0.280303031,0.284722209,0.220689654,0.448979586,0.137931034,0.069767445,0.255102038,0.339622647,0.243055552,0.410256416,0.051282052,0.281045765,0.426666677,0.468354434,0.473118275,0.30864197,0.293478251,0.140495867,0.483870953,0.485148519,0.371681422,0.329411775,0.474137932,0.333333343,0.202702701
Methyl rosmarinate,0.357894748,0.269230783,0.592592597,0.05479452,0.193749994,0.464285702,0.425742567,0.157894731,0.46875,0.166666672,0.097222224,0.246753246,0.234375,0.295774639,0.431578934,1,0.323076934,0.347826093,0.13636364,0.430000007,0.477876097,0.567164183,0.266666681,0.381578952,0.205673754,0.408602148,0.430000007,0.43589744,0.471910119,0.307692319,0.352272719,0.555555582,0.182795703,0.342105269,0.272727281,0.450549453,0.431578934,0.111111112,0.267605633,0.338983059,0.346153855,0.46938777,0.182795703,0.295774639,0.43617022,0.43589744,0.802816927,0.243478253,0.218390808,0.464285702,0.547945201,0.447368413,0.411111116,0.443037987,0.400000006,0.459183663,0.219178081,0.108108111,0.268656731,0.129629627,0.452173918,0.276315778,0.512499988,0.25333333,0.440860212,0.435294122,0.443298966,0.392156869,0.371428579,0.236842111,0.587301612,0.260869563,0.05479452,0.208333328,0.186046511,0.494505495,0.489583343,0.435294122,0.539682567,0.274509817,0.362637371,0.376811594,0.447368413,0.225806445,0.348314613,0.228915662,0.422535211,0.388888896,0.417582422,0.373333335,0.397727281,0.269841284,0.238095239,0.402298838,0.392405063,0.175675675,0.1875,0.160583943,0.398058265,1,0.430000007,0.581081092,0.460177004,0.255813956,0.105263159,0.409090906,0.40196079,0.394736856,0.346153855,0.22794117,0.450549453,0.186666667,0.108108111,0.378048778,0.362416118,0.242647052,0.369863003,0.074626863,0.309859157,0.328767121,0.452054799,0.411111116,0.432835817,0.313253015,0.174311921,0.406593412,0.400000006,0.28318584,0.373333335,0.352941185,0.326086968,0.234375
Malic acid,0.155844152,0.311111122,0.171052635,0.121212125,0.102189779,0.169811323,0.130434781,0.170731708,0.174418598,0.479999989,0.114285715,0.333333343,0.625,0.733333349,0.246753246,0.323076934,1,0.292307705,0.132075474,0.131868139,0.22115384,0.203703701,0.120481931,0.354166657,0.130434781,0.123456791,0.131868139,0.180327863,0.229729727,0.377777785,0.144927531,0.180327863,0.060606062,0.127272725,0.517241359,0.135802463,0.246753246,0.111111112,0.428571433,0.123809524,0.163793102,0.16853933,0.060606062,0.793103456,0.130952388,0.125,0.333333343,0.072916664,0.157894731,0.169811323,0.17741935,0.129032254,0.129870132,0.138461545,0.203703701,0.131868139,0.131147534,0.105263159,0.5,0.064935066,0.22115384,0.425000012,0.191176474,0.459459454,0.132530123,0.24242425,0.219512194,0.120879121,0.217391297,0.317073166,0.224489793,0.236842111,0.121212125,0.270270258,0.068965517,0.185185179,0.144444451,0.24242425,0.212765962,0.125,0.292307705,0.222222224,0.186440676,0.119999997,0.269841284,0.265306115,0.196078435,0.15384616,0.12658228,0.125,0.383333325,0.333333343,0.652173936,0.138888896,0.129032254,0.270270258,0.439999998,0.091743119,0.130434781,0.323076934,0.131868139,0.184615389,0.168224305,0.096774191,0.100000001,0.166666672,0.131868139,0.178217828,0.163793102,0.114035085,0.135802463,0.256410271,0.105263159,0.351851851,0.164285719,0.102564104,0.200000003,0.142857149,0.17741935,0.1875,0.178571433,0.129870132,0.473684222,0.232142851,0.100000001,0.128205135,0.123595506,0.117021278,0.3125,0.152380958,0.301587313,0.625
Loganin,0.154545456,0.366197169,0.282828271,0.056338027,0.159509197,0.349999994,0.183333337,0.246376812,0.349514574,0.209677413,0.149253726,0.362318844,0.262295067,0.363636374,0.326732665,0.347826093,0.292307705,1,0.126436785,0.184873953,0.375,0.183908045,0.159292042,0.514705896,0.174825177,0.194444448,0.184873953,0.208791211,0.216981128,0.408450693,0.135922328,0.23595506,0.079999998,0.13636364,0.301587313,0.238095239,0.326732665,0.200000003,0.353846163,0.172932327,0.373015881,0.279279292,0.079999998,0.363636374,0.1875,0.134020612,0.431818187,0.093023255,0.106382981,0.349999994,0.233333334,0.125,0.25,0.13131313,0.211764708,0.215517238,0.157894731,0.194029853,0.296875,0.081081077,0.299212605,0.417910457,0.214285716,0.460317463,0.189189196,0.200000003,0.326923072,0.1965812,0.105882354,0.460317463,0.180722892,0.118421055,0.056338027,0.287878782,0.052631579,0.326732665,0.293577969,0.200000003,0.1875,0.122807018,0.967741907,0.107142858,0.200000003,0.15384616,0.616438329,0.351351351,0.151162788,0.088888891,0.24509804,0.134831458,0.592105269,0.238095239,0.245901644,0.263157904,0.113402061,0.287878782,0.15625,0.105633803,0.352380961,0.347826093,0.184873953,0.223404258,0.34710744,0.070707068,0.188405797,0.219999999,0.355769217,0.427272737,0.373015881,0.161971837,0.238095239,0.298507452,0.194029853,0.563380301,0.256249994,0.184397161,0.113636367,0.111111112,0.210526317,0.117647059,0.130434781,0.25,0.46875,0.15053764,0.135135129,0.247524753,0.18965517,0.143999994,0.174418598,0.204545453,0.967213094,0.262295067
Uracil,0.157303378,0.158730164,0.144444451,0.186046511,0.122448981,0.104000002,0.113207549,0.127272725,0.127450988,0.108695649,0.104166664,0.147540987,0.127659574,0.118644066,0.089108914,0.13636364,0.132075474,0.126436785,1,0.114285715,0.1015625,0.144927531,0.07,0.128571436,0.210084036,0.117021278,0.114285715,0.061728396,0.09375,0.151515156,0.068965517,0.178082198,0.07692308,0.085714288,0.159999996,0.115789473,0.089108914,0.10204082,0.142857149,0.081967212,0.137404576,0.113207549,0.07692308,0.118644066,0.112244897,0.146666661,0.13333334,0.073394492,0.111111112,0.104000002,0.175675675,0.150684938,0.109890111,0.157894731,0.097222224,0.125,0.151515156,0.098039217,0.156862751,0.156626508,0.146341458,0.145161286,0.079545453,0.13333334,0.113402061,0.078651689,0.075471699,0.115384616,0.07692308,0.079365082,0.15625,0.089285716,0.186046511,0.109090909,0.085714288,0.134020612,0.125,0.078651689,0.163934425,0.06122449,0.126436785,0.078125,0.06329114,0.086206898,0.146341458,0.134328365,0.071428575,0.072463766,0.119565219,0.084507041,0.127906978,0.200000003,0.130434781,0.129411772,0.090909094,0.109090909,0.111111112,0.117647059,0.09259259,0.13636364,0.114285715,0.166666672,0.103174604,0.093333334,0.115384616,0.07692308,0.103773586,0.166666672,0.137404576,0.084615387,0.115789473,0.125,0.119999997,0.129870132,0.156862751,0.1171875,0.072463766,0.095238097,0.118881121,0.092307694,0.081081077,0.109890111,0.147540987,0.092105262,0.159090906,0.120879121,0.117647059,0.0625,0.149253726,0.062992126,0.116279073,0.127659574
Quercetin,0.41747573,0.195876285,0.536842108,0.056179777,0.16853933,0.79207921,0.987654328,0.129032254,0.519230783,0.080459774,0.103448279,0.177083328,0.116279073,0.135416672,0.471153855,0.430000007,0.131868139,0.184873953,0.114285715,1,0.735849082,0.435294122,0.271186441,0.184466019,0.176100627,0.850000024,1,0.417582422,0.608695626,0.214285716,0.462365597,0.449438214,0.198113203,0.352272719,0.174418598,0.732558131,0.471153855,0.102272727,0.202247187,0.434426218,0.280000001,0.75,0.198113203,0.135416672,0.876543224,0.573170722,0.367924541,0.259842515,0.24242425,0.79207921,0.460674167,0.587499976,0.694117665,0.61728394,0.34065935,0.37931034,0.189024389,0.100000001,0.172413796,0.112000003,0.314285725,0.163265303,0.46808511,0.144329891,0.887499988,0.544444442,0.414414406,0.939024389,0.395061731,0.099009901,0.392857134,0.283950627,0.056179777,0.130434781,0.202020198,0.545454562,0.684210539,0.544444442,0.357142866,0.278260857,0.184873953,0.38271606,0.42696628,0.173611104,0.191304341,0.112149529,0.421686739,0.444444448,0.697674394,0.395348847,0.22807017,0.15476191,0.117647059,0.376237631,0.42696628,0.130434781,0.107142858,0.142857149,0.51886791,0.430000007,1,0.48888889,0.784313738,0.262626261,0.097826086,0.5,0.509433985,0.284671545,0.280000001,0.179487184,0.732558131,0.127659574,0.100000001,0.171171173,0.294117659,0.177215189,0.426829278,0.072289154,0.215568855,0.390243888,0.447058827,0.694117665,0.189473689,0.25999999,0.1328125,0.686046541,0.962499976,0.349999994,0.25,0.390625,0.188034192,0.116279073
Kaempferol 3-glucuronide,0.370967746,0.217391297,0.465517253,0.044247787,0.227513224,0.933962286,0.728971958,0.112068966,0.654545426,0.123809524,0.090909094,0.201754391,0.15384616,0.220183492,0.65420562,0.477876097,0.22115384,0.375,0.1015625,0.735849082,1,0.327272713,0.25179857,0.247863248,0.212643683,0.653846145,0.735849082,0.378378391,0.563636363,0.254385978,0.355932206,0.366071433,0.1796875,0.276785702,0.201923072,0.558558583,0.65420562,0.090090089,0.224299058,0.391608387,0.333333343,0.745283008,0.1796875,0.231481478,0.644859791,0.44339624,0.432203382,0.226666674,0.204918027,0.933962286,0.375,0.451923072,0.555555582,0.476190478,0.292035401,0.333333343,0.230337083,0.088495575,0.200000003,0.108843535,0.395973146,0.210526317,0.421052635,0.194690272,0.650943398,0.53773582,0.521008432,0.726415098,0.292452842,0.261682242,0.293577969,0.230769232,0.044247787,0.142857149,0.172131151,0.685714304,0.559322059,0.53773582,0.289719611,0.248175189,0.375,0.283018857,0.38532111,0.213836476,0.352941185,0.243478253,0.314814806,0.31775701,0.559633017,0.32110092,0.438596487,0.130841121,0.144230768,0.34710744,0.313043475,0.142857149,0.103773586,0.142857149,0.504065037,0.477876097,0.735849082,0.37391305,0.925233662,0.22131148,0.086956523,0.460177004,0.495934963,0.324503303,0.333333343,0.223529413,0.558558583,0.140350878,0.088495575,0.252032518,0.363128483,0.220930234,0.31775701,0.056074765,0.275280893,0.314285725,0.348623842,0.555555582,0.280373842,0.25,0.126666665,0.550458729,0.740384638,0.319148928,0.252173901,0.393103451,0.381355941,0.15384616
Isoferulic acid,0.402597398,0.21875,0.54285717,0.056603774,0.13333334,0.349056602,0.447058827,0.175438598,0.37931034,0.119999997,0.094339624,0.190476194,0.208333328,0.183333337,0.306818187,0.567164183,0.203703701,0.183908045,0.144927531,0.435294122,0.327272713,1,0.230769232,0.200000003,0.1640625,0.447368413,0.435294122,0.400000006,0.410256416,0.246153846,0.484848499,0.716981113,0.289855063,0.349999994,0.235294119,0.460526317,0.306818187,0.113207549,0.232142851,0.304761916,0.222222224,0.38202247,0.289855063,0.183333337,0.5,0.444444448,0.550724626,0.297872335,0.268656731,0.349056602,0.703703701,0.459016383,0.413333327,0.550000012,0.377049178,0.469879508,0.180451125,0.109090909,0.230769232,0.122222222,0.292035401,0.206349209,0.351351351,0.196721315,0.486842096,0.364864856,0.383720934,0.390804589,0.53061223,0.106060609,0.880952358,0.375,0.056603774,0.178571433,0.173913047,0.402439028,0.469879508,0.364864856,0.809523821,0.23863636,0.183908045,0.541666687,0.412698418,0.159292042,0.192771077,0.10958904,0.509433985,0.549019635,0.421052635,0.518518507,0.214285716,0.40476191,0.212765962,0.346666664,0.412698418,0.137931034,0.222222224,0.121951222,0.308510631,0.567164183,0.435294122,0.777777791,0.358490556,0.260869563,0.105263159,0.355263144,0.311827958,0.243243247,0.222222224,0.158730164,0.460526317,0.152542368,0.109090909,0.19480519,0.22147651,0.184,0.645833313,0.08510638,0.178571433,0.433962256,0.545454562,0.413333327,0.209677413,0.275362313,0.17582418,0.407894731,0.400000006,0.305263162,0.301587313,0.272727281,0.188235298,0.208333328
Tanshinone II,0.360000014,0.218390808,0.271028042,0.07692308,0.13142857,0.257352948,0.268907577,0.1875,0.309734523,0.090909094,0.116883114,0.211764708,0.146666661,0.151162788,0.288288295,0.266666681,0.120481931,0.159292042,0.07,0.271186441,0.25179857,0.230769232,1,0.191489369,0.212328762,0.289719611,0.271186441,0.293478251,0.301886797,0.224719107,0.272727281,0.214285716,0.114285715,0.345679015,0.166666672,0.299065411,0.288288295,0.129870132,0.212500006,0.5,0.229729727,0.27966103,0.114285715,0.151162788,0.290909082,0.293478251,0.25,0.229508191,0.202127665,0.257352948,0.212121218,0.300000012,0.300970882,0.30107528,0.400000006,0.351351351,0.201298699,0.12658228,0.164556965,0.102564104,0.270072997,0.195402294,0.306122452,0.174418598,0.293577969,0.316326529,0.278260857,0.262711853,0.240963861,0.109890111,0.229885057,0.236842111,0.07692308,0.132530123,0.184782609,0.288288295,0.304347813,0.316326529,0.223529413,0.876712322,0.159292042,0.243902445,0.271739125,0.152173907,0.198113203,0.112244897,0.227272734,0.320987642,0.295238107,0.222222224,0.192660555,0.115384616,0.13333334,0.482758611,0.314606756,0.146341458,0.092105262,0.144827589,0.372727275,0.266666681,0.271186441,0.215686277,0.255474448,0.197916672,0.166666672,0.235849053,0.401869148,0.307086617,0.229729727,0.152317882,0.299065411,0.156626508,0.141025648,0.188118815,0.242603555,0.142857149,0.244186044,0.067567565,0.206249997,0.223529413,0.395061731,0.300970882,0.157303378,0.247311831,0.11570248,0.298076928,0.267241389,0.475728154,0.279069781,0.527272701,0.162162155,0.146666661
Acetylursolic acid,0.161290318,0.625,0.30120483,0.098039217,0.13333334,0.222222224,0.182692304,0.456521749,0.276595742,0.272727281,0.288888901,0.666666687,0.380952388,0.479166657,0.25,0.381578952,0.354166657,0.514705896,0.128571436,0.184466019,0.247863248,0.200000003,0.191489369,1,0.137404576,0.195652172,0.184466019,0.263888896,0.309523821,0.723404229,0.152941182,0.246575341,0.05952381,0.191176474,0.5,0.261363626,0.25,0.40476191,0.533333361,0.223214284,0.305084735,0.24242425,0.05952381,0.448979586,0.1875,0.197368428,0.465753436,0.070175439,0.13333334,0.222222224,0.243243247,0.171052635,0.247058824,0.177215189,0.272727281,0.219999999,0.145985395,0.355555564,0.488372087,0.097826086,0.364485979,0.809523821,0.282051295,0.697674394,0.189473689,0.262499988,0.252631575,0.209999993,0.13636364,0.303571433,0.196969703,0.157894731,0.098039217,0.466666669,0.051948052,0.25,0.284210533,0.262499988,0.206349209,0.147368416,0.537313461,0.138461545,0.271428585,0.149122804,0.546875,0.265625,0.194029853,0.112676054,0.270588249,0.12328767,0.619047642,0.282608688,0.357142866,0.328947365,0.171052635,0.534883738,0.195652172,0.095238097,0.35164836,0.381578952,0.184466019,0.230769232,0.220338985,0.074074075,0.400000006,0.303797454,0.370786518,0.366336644,0.305084735,0.131782949,0.261363626,0.581395328,0.418604642,0.80392158,0.272727281,0.165354326,0.144927531,0.159090906,0.204379559,0.151515156,0.16438356,0.247058824,0.666666687,0.173333332,0.138297871,0.244186044,0.189999998,0.158878505,0.24242425,0.238938048,0.50746268,0.380952388
Riboflavin,0.253623188,0.153225809,0.176870748,0.130841121,0.284153014,0.216374263,0.174999997,0.100000001,0.217105269,0.120370373,0.060344826,0.147540987,0.108108111,0.13333334,0.224489793,0.205673754,0.130434781,0.174825177,0.210084036,0.176100627,0.212643683,0.1640625,0.212328762,0.137404576,1,0.158940405,0.176100627,0.172932327,0.190476194,0.149606302,0.156028375,0.172932327,0.140740737,0.167999998,0.103448279,0.181208059,0.224489793,0.05982906,0.107438013,0.174418598,0.280701756,0.205128208,0.140740737,0.13333334,0.162337661,0.155555561,0.211267605,0.176100627,0.162790701,0.216374263,0.171641797,0.157894731,0.179310352,0.17037037,0.192000002,0.198717952,0.337349385,0.050000001,0.102564104,0.177304968,0.318749994,0.137096778,0.187050357,0.131147534,0.163398698,0.194244608,0.218543053,0.169811323,0.157024801,0.131147534,0.161290318,0.149122804,0.130841121,0.091666669,0.167999998,0.224489793,0.191082805,0.194244608,0.155737698,0.19178082,0.174825177,0.158333331,0.166666672,0.232704401,0.171428576,0.196721315,0.159999996,0.170731708,0.176870748,0.157480314,0.167832166,0.078260869,0.0990991,0.194244608,0.140740737,0.110169493,0.061946902,0.173410401,0.18238993,0.205673754,0.176100627,0.175182477,0.215116277,0.1875,0.075630255,0.158620685,0.191082805,0.335526317,0.280701756,0.22674419,0.181208059,0.117647059,0.06779661,0.137681156,0.320855618,0.245614037,0.161290318,0.045045044,0.270718247,0.146341458,0.181102365,0.179310352,0.138211384,0.1953125,0.194444448,0.186206892,0.171974525,0.173913047,0.214876026,0.198830411,0.177304968,0.108108111
Apigenin,0.425531924,0.223529413,0.59523809,0.064935066,0.166666672,0.673267305,0.839506149,0.148148149,0.586956501,0.093333334,0.119999997,0.188235298,0.135135129,0.114942528,0.532608688,0.408602148,0.123456791,0.194444448,0.117021278,0.850000024,0.653846145,0.447368413,0.289719611,0.195652172,0.158940405,1,0.850000024,0.462500006,0.638554215,0.229885057,0.476190478,0.519480526,0.197916672,0.38961038,0.202702701,0.734177232,0.532608688,0.118421055,0.21794872,0.468468457,0.294964015,0.839506149,0.197916672,0.114942528,0.944444418,0.671428561,0.343434334,0.254237294,0.275862068,0.673267305,0.532467544,0.691176474,0.75999999,0.724637687,0.358024687,0.409523815,0.188311681,0.115384616,0.200000003,0.104347825,0.303030312,0.172413796,0.5,0.151162788,0.957746506,0.628205121,0.421568632,0.860759497,0.402777791,0.112359554,0.400000006,0.333333343,0.064935066,0.150000006,0.229885057,0.620689631,0.681818187,0.628205121,0.416666657,0.298076928,0.194444448,0.388888896,0.474358976,0.171641797,0.213592231,0.126315787,0.432432443,0.458333343,0.763157904,0.402597398,0.219047621,0.180555552,0.1369863,0.42696628,0.4375,0.150000006,0.10958904,0.12328767,0.568421066,0.408602148,0.850000024,0.506172836,0.666666687,0.298850566,0.112499997,0.554216862,0.557894766,0.291338593,0.294964015,0.170068026,0.734177232,0.146341458,0.115384616,0.180000007,0.276073605,0.175675675,0.438356161,0.084507041,0.216560513,0.45714286,0.460526317,0.75999999,0.216867477,0.280898869,0.127118647,0.75,0.883116901,0.376146793,0.285714298,0.418803424,0.198113203,0.135135129
